Fertilizer,Yield
96161520,0.912777778
422084160,0.976470588
32305440,1.505769231
2113440,0.526
33211200,1.541428571
10869120,0.69
170735760,2.093061224
75781920,0.712162162
22493040,0.437209302
6340320,0.478333333
32607360,1.286410256
92689440,0.93
310524720,1.663488372
2868240,0.615
51477360,0.446764706
18417120,0.490833333
840998160,1.189583333
15397920,32.1559375
126957360,0.5156
905609040,2.904705882
182691792,0.313529412
130550208,0.451052632
2611608,0.188571429
632507304,0.9664
215495400,0.731612903
36804048,0.643636364
12484392,1.4928
102667896,0.95625
393718776,0.717307692
3607944,0.235
120843480,1.76
36200208,1.730869565
5419464,1.240454545
47582592,0.273939394
2475744,0.113157895
15594168,0.327037037
11548440,0.327
16847136,1.091818182
227708064,1.3064
6461088,2.52375
11201232,0.571578947
3004104,0.224444444
105672,0.0625
9676536,0.349655172
2611608,0.385384615
549524592,0.758571429
155413320,71.18857143
4876008,0.24
7230984,0.326153846
286824,0.8375
196248,1.62
41740440,0.408787879
161119608,1.20137931
77140.56,0.99
1055663.28,13.52111111
4679.76,0.64
145827.36,1.075555556
1433818.08,8.016666667
456804.96,12.24888889
102652.8,0.847777778
507980.4,0.845555556
2957306.4,2.234444444
996336,2.334444444
84537.6,0.83
64610.88,0.971111111
905760,0.876666667
234591.84,1.133333333
2732526.96,0.938888889
2234208,8.48
4267639.2,0.87
33872404.8,2.073333333
763102.8,0.842222222
883116,57.03888889
324413.04,11.94444444
214514.16,1.196666667
326073.6,2.631666667
37740,0.92
13737.36,0.644
181152,1.0375
27927.6,0.868
838280.88,1.65875
21436.32,2.23
238260.168,1.315
150960,1.40125
3472.08,4.595
27323.76,5.756666667
46797.6,1.203333333
3028861.44,1.14875
2472724.8,2.2825
73366.56,2.063333333
118503.6,0.9075
157300.32,1.15875
222816.96,27.9
24304.56,9.096
17964.24,0.68
454389.6,0.883636364
104162.4,0.989090909
80008.8,1.01
46797.6,0.624444444
18115.2,0.585
73970.4,1.473333333
546475.2,9.122727273
129825.6,1.012727273
67932,1.046363636
36230.4,0.96
458918.4,1.902
872548.8,0.805454545
9601056,1.973636364
788011.2,1.975
318525.6,0.816666667
277766.4,1.105454545
52836,1
4853364,1.079090909
5306244,0.960909091
1393360.8,1.252222222
1579041.6,1.174
351736.8,1.353
1074835.2,1.097272727
1086912,10.17181818
48307.2,0.965714286
4118188.8,1.010909091
28868080.8,2.260909091
605349.6,2.683333333
538927.2,0.603636364
1310332.8,1.118888889
3737769.6,1.237272727
656676,43.52363636
45288,0.765
315506.4,0.616
237007.2,8.514545455
327583.2,20.19363636
119258.4,0.820909091
463447.2,1.823333333
392496,0.877777778
1660560,3.538888889
63403200,3.324444444
271728,1.102222222
211344,1.86
4257072,0.93875
19020960,3.918571429
120768,0.575
558552,0.921818182
332112,1.156
4679760,1.261052632
436878240,3.728181818
709512,0.27
14190240,77.41266667
332112,0.523333333
529114800,4.174090909
33179649.36,0.497777778
132542.88,0.528571429
298146,0.848
1395323.28,0.923333333
257688.72,42.26375
617275.44,0.57
7505278.32,0.474285714
150960,0.5025
66271.44,21105
241083.12,0.241428571
251035158,2.068888889
247876.32,0.94
1288896.48,0.97
8376015.6,2.612222222
2685427.44,4.2025
329998.56,7.78
8957513.52,1.283333333
1872205.92,1.36125
21496100.16,1.85
79857.84,0.51
268406.88,0.39375
6433311.36,0.885555556
5492679.6,0.974444444
6793.2,0.4
78780740.4,2.935555556
25603721.76,4.993333333
8151.84,0.39
1056.72,7.14
25663.2,7.09
10544254.08,0.47
2642403.84,0.59625
838129.92,15.05142857
1263082.32,26.84555556
16152.72,1.11
22040.16,0.603333333
1358.64,19.22
458465.52,14.92
180548.16,1.38
49967.76,1.2675
340263.84,1.62
138929544.7,2.958888889
74742258.48,3.332222222
627238.8,0.752
827260.8,0.20125
2766191.04,0.421428571
20228.64,0.63
36610366.32,1.067142857
18417.12,1.185
5757463.44,83.8575
206664.24,1.013333333
2566621.92,1.321111111
1056.72,7.9
14492.16,7.745
231572.64,3.016666667
687018.96,2.82125
6562231.2,4.693333333
2996706.96,0.66875
1232437.44,0.41
879794.88,1.156
524586,13.84
380872.08,0.72625
136467.84,1.4725
24304.56,0.853333333
37589.04,1.0675
73366.56,1.0075
98124,8.45625
682188.24,1.30875
377098.08,0.76
94651.92,8.12
85896.24,0.54
93444.24,0.60375
83329.92,0.835
196248,0.60875
310524.72,0.84125
895796.64,0.8225
38837932.08,2.885
372569.28,0.63
119711.28,52.65875
134203.44,0.5725
65818.56,0.705
20379.6,2.21375
43251700.56,0.656944444
143672255,1.532063492
368493.36,45.10709677
25700487.12,1.761351351
1036642.32,0.481935484
953614.32,0.294
2005201.68,0.828550725
5111656.56,5.808064516
142506.24,4.605
84257116.32,0.490746269
14784871.44,0.974339623
309468,0.829322034
24818880.72,1.097454545
3719805.36,0.605588235
97025916.96,1.693783784
1608176.88,2.444166667
9415979.04,1.784310345
66130594.32,0.574324324
5612994.72,0.308448276
7696544.64,0.657076923
1512770.16,15.2939726
1699205.76,14.41890411
62807813.76,0.801216216
86902841.28,21.62333333
94505639.76,0.708666667
881912697.8,2.240533333
4520799.12,2.384090909
278823.12,0.47
48732907.2,0.180857143
1036340.4,0.768235294
6944.16,0.89
7933098.96,0.734615385
336378280.6,59.21533333
384042.24,1.703125
2541109.68,12.38789474
4655002.56,4.044375
61742.64,2.661428571
235346.64,2.855135135
78418587.36,0.574594595
6591366.48,0.575454545
1486422507,2.065466667
475524,0.7825
301.92,1
3178311.84,1.170769231
314147.76,11.075
441708.96,6.896086957
90726.96,0.771
178887.6,1.068333333
1827974.64,0.807272727
301.92,0.5
3586356.72,1.822307692
5434.56,2.205
1572550.32,0.679230769
2566.32,0.843333333
2566.32,0.75
5585.52,0.43
426462,5.744166667
905.76,0.9175
182510.64,0.498333333
91028.88,0.88
1919758.32,0.955454545
841149.12,0.733333333
990448.56,9.715
794351.52,10.41461538
16289187.84,1.483636364
2121289.92,0.68
37392490.08,1.738461538
1870998.24,3.15
232478.4,0.256153846
8987252.64,1.311818182
1626141.12,0.903333333
15207257.52,63.462
6038.4,1.0375
754.8,2
136316.88,1.877
1903605.6,0.75
8604.72,0.58
51911973.84,1.543076923
20228.64,0.674
63403.2,0.535
5007192.24,1.818695652
4178421.84,0.883333333
16080863.04,1.71625
986070.72,0.711176471
560665.44,6.09375
840998.16,0.9
2566169.04,7.075
3252886.08,7.390869565
3229789.2,0.929473684
4090412.16,0.9625
21120662.64,1.01
128179079.3,1.416666667
107634.48,42.421
9622341.36,1.46625
3549824.4,1.436428571
309317.04,1.377
24757.44,0.32
371663.52,1.42
12227.76,0.59
4480492.8,12561.52684
92840.4,2.56
3951679.92,1.147142857
303127.68,1.008888889
2032525.44,1.655714286
8358202.32,2.165
300259.44,0.639
3774,0.32
85626776.4,16.97882353
4983642.48,1.166428571
800389.92,0.348
6855848.4,3.369166667
7712999.28,3.430833333
8346427.44,3.143333333
9959133.12,0.870555556
1340826.72,11.71181818
169679.04,0.733
388118.16,0.778
4225974.24,0.90625
2415.36,0.88
622257.12,0.551666667
46495.68,0.443333333
143562.96,0.545714286
2130649.44,1.175
61864162.8,30.99555556
369097.2,12
1528771.92,0.71
67720957.92,0.932777778
34393065.84,2.516111111
194741419.2,3.254444444
605147615.5,2.700555556
73366.56,0.847142857
122126.64,4.1625
168622.32,0.665
33549199.44,0.887647059
169830,0.661111111
153979.2,0.58
78952.08,0.95
89821.2,0.5925
2676218.88,105.06875
1041473.04,1.265333333
2148160.8,1.175
9309552.24,0.57
1515336.48,0.890909091
50517254.4,2.615
3717675.13,1.595833333
646641.45,1.1
1682531.05,1.310769231
6790.13,0.968
9374642.97,1.020666667
77691.72,1.0075
1225855.33,0.925
254393.01,1.066666667
14829170.19,15.8025
8622833.46,0.938571429
2373861.03,0.873333333
42746237,2.795263158
39474657.62,3.842352941
29098549.43,3.562972973
23796247.45,0.878684211
2601725.16,17.67875
1929186.47,0.675806452
24792817.46,0.686486486
114800.57,1.005454545
266236.26,0.874545455
2689996.85,1.041388889
1093526.75,1.276086957
14157736.87,1.002894737
86694484.92,1.347142857
12838398.82,2.528333333
410881820,2.166052632
16738.46,0.933333333
195650.49,0.83375
434884.14,0.883461538
279342.79,0.818888889
38533356.11,61.67833333
1800805.64,1.389583333
1437612.64,1.743636364
2155629.41,0.906785714
333308532.5,2.312631579
10281362.19,0.482962963
7895.5,0.2675
191229.01,21.06958333
166910.87,0.70375
8527.14,0.278571429
9158.78,0
382773.84,0.258148148
7737.59,2.0325
1095737.49,0.458888889
187123.35,2.85
311082.7,1.194736842
44361498.39,0.778
4581916.56,1.253333333
6399776.48,0.39
603216.2,0.263333333
854924.74,0.923181818
21159.94,0
43230073.24,0.470434783
3960066.98,0.38
19952875.96,1.733333333
2623674.65,0.297826087
183649.33,2.08
1565677.65,0.371111111
785286.43,0.347826087
10149823.16,0.177368421
816394.7,5.973043478
377089.08,0.180416667
1004623.42,0.2444
2028038.13,0.3472
242707.67,8.379166667
1768118.27,7.626818182
1269912.22,0.195
7308074.8,0.541111111
625283490.9,1.21962963
115905.94,0.3275
207177.92,0.405238095
3072139.05,0.388518519
17812879.64,0.17962963
18157281.35,0.532222222
3035188.11,2.912272727
390195.61,0.472631579
418777.32,5.950740741
284238,1.093181818
14788271.5,0.322962963
521260.91,0.263809524
16704509.35,1.522
36229449.21,1.226785714
23234719.49,1.631153846
38534619.39,2.552222222
3859162.49,72.35545455
112714105.2,1.929666667
429767540.2,2.913333333
933721.83,0.9625
1199168.54,5.516666667
18016267.72,0.976875
214096746.7,1.764193548
9067350.11,1.685925926
49493415.48,0.619583333
11795403.27,1.305
3848740.43,1.163529412
46992121.08,1.486818182
13945190.01,2.075714286
950934.02,2.067272727
16459275.12,0.530967742
3983279.75,0.538387097
2955443.56,0.497
8351070.35,26.94153846
1593469.81,26.179
3697936.38,0.725333333
763652.76,0.598333333
871189.47,0.449
17241877.08,24.20928571
3037398.85,0.766666667
30026902.32,1.463333333
117017942.2,1.895238095
5233137.4,3.201818182
24091539.15,0.353666667
1692163.56,0.471818182
2302643.62,1.245
12688700.14,0.732222222
24812398.3,68.724375
9653985.76,1.892
21430124.01,1.715
10299048.11,0.6328125
450359.32,0.733333333
135438775.4,2.6759375
694804,1.127272727
58426700,1.787647059
4579390,3.293636364
78955,0.875
419882.69,2.556190476
97114650,1.739285714
627376.43,9.771428571
45635.99,14.3375
6632220,0.7025
679013,1.18
31582,0.5
8685050,0.628888889
915878,2.93
284238,0.958333333
1547518,0.606666667
47373,0.25
4839151.95,23.16333333
2254323.16,7.978571429
252656,1.38
5412049.43,24.81095238
80376190,1.64
213652230,2.963
536894,0.526
14685630,74.57733333
1326444,2.246666667
292449.32,10.83636364
252656,0.365
406776160,4.252857143
157910,1
7105.95,0.32
12474.89,0.614
3025555.6,1.665454545
18633.38,0.514444444
94588.09,0.347777778
695435.64,1.164
359403.16,6.84
56531.78,0.842222222
5526.85,0.905
254866.74,0.452
126801.73,0.29
44342865.01,2.868333333
69638.31,0.564444444
20528.3,0.5
2684.47,0.216666667
134855.14,9.954
1591416.98,3.968333333
1027046.64,0.895
217442.07,1.306666667
371562.23,2.08
1022467.25,10.163
538788.92,4.737
286922.47,0.845714286
1314758.66,0.455454545
11308566.74,1.612727273
20054.57,0.314444444
647115.18,0.772857143
87482.14,1.657142857
295923.34,16.19714286
32529.46,0.5225
1093053.02,0.579090909
54111809.25,1.605
91745710,0.976326531
42477790,1.330714286
3573755.956,44.46521739
14843540,2.8575
631640,0.5
39335766.3,2.540625
88745420,1.224545455
16377131.92,4.328095238
18125972.53,11.2916
3211559.368,15.38104167
476572380,1.092156863
36950940,1.022592593
2052830,0.258
32845280,1.573783784
947460,1
18001740,0.5675
173701000,2.075416667
86376770,1.079230769
30634540,0.310909091
12632800,0.317272727
23349670.07,22.43019608
6158490,1.1
8211320,0.785263158
71533230,0.813488372
21364005.51,20.1022
98062110,0.935238095
320083570,1.701904762
1105370,0.615714286
57952970,0.442432432
20528300,0.550526316
933248100,0.812653061
16106820,42.40736842
157910,1
533104.16,15.48923077
1518472.035,18.735
147961670,0.554489796
933879740,2.961372549
195318879,0.341470588
126422746,0.296
1804279.66,0.239047619
664358952,0.8904
227709378.2,0.561515152
35450795,0.627142857
13470986.28,1.226129032
98030528,0.638
410060688,0.533846154
2566353.32,0.165
124606781,1.200833333
39270637.9,1.55962963
4595181,1.352608696
57774215.88,0.20030303
402986.32,0.203846154
1953346.7,0.167727273
14671102.28,0.347692308
18586322.82,0.346296296
14480347,0.895
232348774,1.334583333
4958374,2.538888889
8971656.65,0.245
4443745.31,0.134666667
256919.57,0.568888889
7611262,0.294090909
2501294.4,0.403636364
1950188.5,0.629285714
584582820,0.668928571
155872961,59.97133333
2926388.12,0.108235294
4521121.21,0.24826087
161068.2,0.644
253603.46,1.125
45146469,0.323939394
143832955.1,1.0278125
1445508.14,0.317307692
48478.37,0.68
84166.03,1.088888889
1097790.32,13.58
5368.94,0.555
151909.42,1.107777778
31424.09,7.786
509417.66,11.95
121274.88,0.926666667
532946.25,0.884444444
3113985.2,2.287777778
1105370,2.462222222
105957.61,0.927777778
71217.41,1.105555556
990253.61,0.921111111
241760.21,1.132222222
2888173.9,0.935555556
2408127.5,8.488888889
4579390,0.846666667
37424670,1.876666667
806130.55,0.835555556
947460,54.38111111
421619.7,11.85666667
227864.13,1.135555556
355297.5,2.503333333
42319.88,1.038333333
27792.16,0.612
188702.45,1.12125
16896.37,0.996666667
895665.52,1.94625
32371.55,2.57
789.55,14.6
201651.07,1.545
135802.6,1.34125
947.46,1
55268.5,6.275
117327.13,0.86625
3134671.41,1.22375
2653519.64,2.16
78639.18,2.515
137065.88,0.7625
165489.68,1.43625
243497.22,32.8575
21317.85,4.1975
55742.23,0.4525
481625.5,0.887272727
108957.9,0.989090909
83692.3,1.01
52110.3,0.62
20528.3,0.615
82113.2,1.476666667
587425.2,9.120909091
121590.7,0.821818182
140539.9,1.028181818
77375.9,1.040909091
39477.5,0.96
383721.3,6.1725
914298.9,0.805454545
10049392.4,1.978181818
832185.7,1.981666667
336348.3,0.828888889
292133.5,1.105454545
61584.9,1.008888889
5111546.7,1.08
5605805,0.959090909
1471721.2,1.257777778
1654896.8,1.199
372667.6,1.357
1130635.6,1.1
1154322.1,9.953636364
52110.3,1.001428571
4348841.4,1.01
27916908.9,2.41
713753.2,2.703333333
565317.8,0.604545455
1380133.4,1.115555556
3925642.6,1.238181818
690066.7,43.52272727
53689.4,0.788333333
342664.7,0.614
258972.4,8.504545455
358455.7,20.18818182
129486.2,0.824545455
513207.5,1.828888889
374246.7,0.595555556
410566,1.00625
1421190,3.621428571
53531490,1.264444444
268447,1.2575
157910,1.9
7674426,0.8225
18159650,3.759230769
94746,0.65
1010624,0.699230769
552685,1.475
4895210,1.329411765
469782250,3.923181818
742177,0.352727273
14211900,77.086
315820,0.614
553948280,4.552272727
39084935.74,0.496666667
223442.65,0.5225
257709.12,0.882
673959.88,0.864
277289.96,48.41333333
479414.76,0.71
7480670.43,0.34875
94903.91,0.338
1737.01,0.73
157594.18,0.402857143
280014855,1.973333333
342190.97,0.511666667
950776.11,2.523333333
10293837.08,2.255555556
2591145.19,2.717777778
45004.35,3.5225
287712.02,5.5225
947.46,6.5
11029381.86,0.917777778
2127047.7,1.348333333
18054008.21,1.725555556
80534.1,0.22
241602.3,0.418888889
7131373.51,0.96
4926318.27,0.867777778
1105.37,0.43
71739776.28,2.983333333
18710124.26,4.658888889
7263.86,0.35
64915853.54,1.773333333
24143017.81,1.04
832027.79,13.5075
1652054.42,28.95888889
8527.14,0.305
15791,0.343333333
350560.2,13.8
117169.22,0.666666667
28107.98,0.663333333
215547.15,1.023333333
118229269.8,2.822222222
46974277.25,2.785555556
608743.05,0.806
633534.92,0.068571429
1557782.15,0.242857143
196755.86,0.8
10106.24,0.8
38340863.82,1.063333333
62216.54,1.055
5510269.45,70.39333333
143698.1,0.91
1679688.67,1.076666667
13738.17,13.3925
238759.92,3.676666667
675696.89,3.42625
6716701.85,4.352222222
3782734.05,0.485
1283176.66,0.77
781970.32,2.9475
614901.54,21.38
663222,0.6925
142750.64,1.49125
681381.65,0.77625
39477.5,0.78625
83534.39,1.14125
133591.86,1.145
102641.5,8.295
1158111.94,1.385
222968.92,1.4625
501680.07,0.65375
99009.57,8.7475
347402,0.50625
162331.48,0.53875
95377.64,0.816
2684.47,1
465360.77,0.86125
1013466.38,0.8
31553260.38,2.895
11049752.25,3.04625
615533.18,0.58375
42319.88,0.87625
125222.63,51.83875
363193,0.57125
203545.99,0.735
28739.62,2.221428571
41806040.86,0.721666667
153943458.7,1.444126984
723543.62,44.39435897
19698325.04,2.110140845
1180219.34,0.34559322
1214012.08,0.307692308
2139206.77,0.76671875
5305618.09,5.782931034
150804.05,0.411666667
42261295.39,0.708461538
15303373.92,0.785737705
277132.05,0.822888889
24448731.57,0.884310345
2639465.65,0.163870968
95541234.76,1.640133333
1677004.2,2.162391304
13824073.04,1.851754386
52852477,0.729066667
7205117.48,0.245
10196090.79,0.617205882
1640684.9,11.76805556
2178526.36,13.14577465
45215949.4,1.0004
96735666,22.6352
93696056.41,0.8876
921790939.9,2.096133333
3883796.45,2.295
314556.72,0.280714286
86216175.53,0.253150685
1302599.59,0.695833333
9474.6,0.9625
5612437.22,0.1775
342489104.1,59.79746667
347086.18,1.624473684
2221635.79,12.04796296
4929318.56,4.409473684
66638.02,1.594166667
138171.25,1.08
90010752.83,0.376486486
7455720.65,0.6
1523016369,2.768
526471.94,0.750769231
315.82,1
2900332.97,1.085384615
562791.24,5.617083333
102009.86,0.794
146698.39,1.08
1828597.8,0.893636364
789.55,0.8
3493442.93,1.593076923
6790.13,1.32
1585890.13,0.729230769
473.73,0.75
2368.65,0.846666667
2368.65,0.53
2504136.78,0.720769231
516049.88,5.505833333
631.64,1
1941819.27,0.969166667
786865.53,0.736923077
1162849.24,9.873333333
767916.33,9.324615385
16651609.5,1.501818182
1938345.25,0.71
39819059.33,1.795384615
2059620.13,3.81
268447,0.235833333
8932968.7,1.283636364
1885445.4,0.994615385
15086405.58,63.5
16106.82,0.96
154751.8,1.766666667
1885445.4,0.832307692
9316.69,0.465
54107861.5,1.675384615
4737.3,0.723333333
99009.57,0.568
4253779.58,1.520909091
5710499.33,0.88
18750391.31,1.133333333
1387239.35,0.697647059
494100.39,8.018181818
1000201.94,0.878823529
2592566.38,6.687391304
3520445.54,7.95
3287054.56,0.783529412
5863198.3,0.920454545
23033700.06,0.606956522
160534937.9,0.6625
6817448.43,1.472352941
11215873.57,1.456666667
447990.67,0.842727273
26213.06,0.32
394775,1.408571429
8842.96,0.61
4660397.83,12593.58421
71217.41,2.94
4862364.72,0.9
332716.37,0.984444444
2127363.52,1.759285714
9805895.18,2
328610.71,0.662727273
3947.75,0.36
86013734.91,15.37588235
10330788.02,0.894375
977620.81,0.350714286
7206222.85,2.642307692
8231848.3,3.6
8740634.32,3.279444444
15075036.06,0.684444444
1481037.89,9.565
188228.72,0.762727273
415777.03,0.767
8398601.26,0.876875
2526.56,0.88
652484.12,0.575
59058.34,0.554
150172.41,0.545714286
2372597.75,0.724666667
77369425.69,21.85277778
386089.95,12.05
1599944.12,0.718
72296251.12,0.887222222
37262022.7,2.48
206954477.4,3.155
628071234,2.670555556
76744.26,0.855714286
127907.1,4.345
216652.52,0.756666667
35508432.15,0.799411765
202440.62,0.695555556
271605.2,0.5275
82902.75,0.965
94746,0.62
2748107.73,80.046875
1140899.75,1.298125
2380177.43,1.1875
9964594.73,0.580625
1764960.07,0.9
53665871.41,2.191111111
121067.5,0.761428571
542658.25,2.7195
1191518.75,6.432
136086,1.177142857
7708475,1.584
63292.25,0.511
197232.75,0.982941176
190489.75,0.691333333
375462.5,0.8725
98999.5,0.923157895
558596.25,1.505263158
917201.25,6.596
4288854.5,1.233157895
20075750,1.606
309411.75,0.848125
4061125,0.992
474768.5,2.085263158
317993.75,22.59461538
82755,0.818
122600,4.386
171333.5,0.828333333
215776,0.853333333
599207.5,2.105
104823,1.0925
3215185,1.667714286
546183,1.13
1658624.75,1.506538462
11800.25,0.9875
437069,0.891481481
285964.5,1.525517241
58081.75,1.886470588
9097533,1.098
150031.75,1.006666667
1271975,0.919444444
275237,1.058333333
14003985,16.25875
7984631.5,0.947714286
1943823,0.838857143
37002212.5,2.579459459
43658319.75,6.058181818
29818925.25,4.561666667
22388752.25,0.934473684
2501499.75,2.346875
1632265.75,0.76516129
24762594.75,0.781578947
2089410.5,10.70864865
358758.25,1.002352941
359064.75,0.835714286
2513453.25,1.012368421
14209493.25,14.89184211
11030935,13.02875
732075.25,0.756
12684502.5,1.115263158
85333737.75,1.736153846
12922499.75,2.493333333
413564587.8,2.571052632
16397.75,0.912
184053.25,0.832
311404,0.9192
625260,0.79
36713642.75,65.16235294
1576329.5,1.42125
1539549.5,1.755
469404.75,1.010909091
1989644.75,0.904137931
322715535.8,2.781315789
9732141.25,0.592962963
13792.5,0.71
177310.25,22.46304348
316461.25,0.964285714
17470.5,0.22
357992,0.281923077
12106.75,2.162
1038422,0.645555556
196466.5,2.903888889
317687.25,1.158181818
44542878.75,1.172
4095759.5,1.67375
6110537.25,0.405217391
590778.75,0.273636364
614839,1.406521739
36933.25,0
34117741,1.545652174
18473827.75,2.348518519
2617510,0.320869565
161985.25,2.141764706
1381395.5,0.398148148
945246,0.3312
9307792,0.20625
777743.75,2.786956522
167042.5,0.352105263
745714.5,0.335217391
2168334.25,0.3864
214243.5,5.674166667
1672264,5.23826087
1100794.75,0.200625
6577183.5,0.458148148
621058957.8,2.076666667
33408.5,0.343636364
182214.25,0.446190476
2814589.5,0.413703704
16031176,0.295185185
14748933.25,1.375333333
4808372,1.967826087
348337.25,0.054705882
374389.75,5.757083333
766.25,0.6
287343.75,1.0145
13802154.75,0.342592593
662653,0.301904762
15648970.5,1.660769231
53368546.25,1.145454545
27476958.75,1.5624
38630647,2.438214286
4367625,82.90272727
83321565.25,2.026206897
366412168,2.946333333
1126234.25,1.154666667
1450051.5,4.9548
25196139,1.025454545
259717679,1.838
9753443,1.6528125
34227161.5,0.67
11231079.5,1.618333333
4618801.75,1.506363636
49251331.75,1.789545455
17956149.25,2.16
1733410.75,2.081428571
23535675.25,0.472580645
4469536.25,0.766129032
4977253.5,0.477894737
6499026,26.38703704
2067189.25,26.55533333
3327977,0.775714286
909845.25,0.6875
2125117.75,1.4275
734220.75,0.613529412
20582394.5,24.92625
2943166.25,1.133333333
30659501.5,1.72375
121405722.8,2.0745
8490509.75,3.133333333
19755457.5,0.540689655
3066072.75,0.673333333
18424021.5,0.940555556
24211507.75,64.44533333
5810780.25,1.886
17889792,3.33
29659851.75,0.6584375
584189,0.805833333
153153452.5,2.7428125
858200,0.84
71153975,2.046666667
3187600,3.608
275850,1.073333333
346498.25,1.896190476
87521075,3.212941176
594303.5,10.1747619
16551,15.10333333
5654925,1.24
720275,1.151666667
30650,0.5
8091600,0.576666667
965475,3.132222222
245200,0.866666667
2421350,0.686
91950,0.21
4316133,24.83
2179981.25,8.504761905
582350,1.257142857
5031504,24.84571429
77238000,1.702857143
212205275,2.9505
245200,0.8275
15554875,77.64055556
1317950,1.72
288876.25,12.551
202290,1.5825
389576825,4.744761905
199225,1.066666667
1685.75,0.37
24060.25,0.58
3056264.75,0.925454545
15938,0.207142857
4597.5,0.37
68196.25,0.306
512161.5,0.417777778
71567.75,0.35
7356,0.815
259912,0.353
63905.25,0.195
40242683.75,2.094166667
74479.5,0.475555556
10880.75,0.282857143
2298.75,0.176666667
264662.75,0.35
93789,1.316666667
1096657,1.144545455
988156,11.604
522122.75,4.691
286117.75,0.852857143
1092519.25,0.3
10858528.75,1.559090909
766.25,0.125
416073.75,0.322222222
773146.25,0.74
78464,1.522857143
299297.25,17.29142857
20842,0.59875
1398253,0.528181818
49945707.5,1.0275
106049000,1.214324324
42756750,2.052222222
4133121.85,44.61416667
17792325,3.232105263
42260653.7,1.590612245
91950000,1.417
15100917.85,3.738372093
24041882.99,11.132
3548207.978,16.16854167
493924750,1.435098039
38925500,1.393157895
1992250,0.484
33868250,1.761666667
919500,1
18236750,0.558823529
193708000,2.479130435
88118750,1.0490625
306500,0.65125
34328000,0.576956522
11187250,0.364545455
23116108.93,23.96137255
4444250,0.874444444
7969000,0.795625
643650,0.724615385
306500,1
77697750,0.9696
24519564.77,21.3086
108960750,1.045294118
346345000,2.040294118
4517810,0.666666667
58541500,0.497307692
20229000,1.1425
827856500,1.172222222
14088272.5,30.362
232940,1
679234.65,17.19387097
1973361.938,19.30891304
178996000,0.914318182
984324750,3.294509804
220012289.8,1.184411765
128282663.3,0.649090909
1080259.25,0.379473684
645562560,2.6268
295639172.5,0.9825
36026010,0.95625
18391532.5,1.325
92474115,0.926153846
461593597.5,0.906153846
2176609.75,0.339333333
100889072.5,2.413448276
52855158.75,2.637857143
7693150,1.8748
68083917.75,0.5925
2153469,0.175263158
18724085,0.511851852
6762922.5,0.484230769
1626289,0.437058824
4481030,1.669230769
13354205,0.476896552
332552.5,0.68875
14225431.25,1.089285714
1414957.25,0.369615385
224623122.5,1.664444444
10672330,2.369166667
11596427.5,0.672222222
4471528.5,0.2625
357379,32.58882353
304048,0.188888889
588608730,1.27
97048474.25,69.409
3229897,0.295
5706723.5,0.789130435
104210,0.804
122600,1.38
51789918,0.577878788
194934919.5,1.73483871
43063.25,0.326
81682.25,1.128888889
1255730.5,13.55111111
4750.75,0.585
147426.5,1.15
55016.75,7.546666667
861265,11.48111111
121220.75,0.93
517985,0.885555556
3025155,2.102222222
1081945,2.412222222
107121.75,0.94
69115.75,1.094444444
968540,0.931111111
234625.75,1.138888889
2807540,0.925555556
2337062.5,8.3
4464172.5,0.853333333
37393000,2.313333333
781575,0.845555556
919500,54.38111111
397070.75,11.78333333
221139.75,1.144444444
344812.5,2.503333333
41684,1.191428571
7049.5,0.89
10880.75,0.426666667
167962,1.1375
17623.75,1.1525
839963.25,1.665
45668.5,1.73
5363.75,3.63
186505.25,1.76875
120148,1.33625
16244.5,3.75
6589.75,5.81
49959.5,0.91
3004006.5,1.21125
2584101.5,2.2325
60380.5,2.21
130262.5,0.7225
156161.75,1.4825
243361,30.9975
25133,10.20666667
34021.5,0.69
490400,0.901818182
105742.5,0.995454545
82755,1.028181818
52105,0.624444444
19922.5,0.615
81222.5,1.453333333
591545,9.126363636
114937.5,0.818181818
142522.5,1.02
76625,1.040909091
39845,0.96
470477.5,1.905
890382.5,0.807272727
9755895,1.98
812225,1.978333333
318760,0.817777778
288110,1.098181818
68962.5,1.008888889
5003612.5,1.083636364
5429647.5,0.96
1532500,1.264444444
1650502.5,1.203
360137.5,1.354
1103400,1.101818182
1146310,10
50572.5,1.001428571
4199050,1.012727273
30935045,2.391818182
735600,2.79
554765,0.606363636
1348600,1.12
3828185,1.245454545
677365,43.71090909
53637.5,0.843333333
340215,0.616
271252.5,8.512727273
364735,20.24818182
125665,0.806363636
517985,1.838888889
372397.5,0.6
873525,0.902857143
183900,0.55
1271975,3.753333333
43676250,4.2325
245200,1.404285714
183900,1.95
5103225,1.04125
17777000,3.600769231
107275,0.5425
735600,0.8025
475075,1.375
4858025,1.461818182
466799500,4.066818182
459750,0.308
13486000,83.69333333
888850,1.595
321825,0.684
535608750,4.975
59178407,0.711
197539.25,0.728235294
480285.5,0.89
2078529.75,0.87875
241981.75,45.93
282133.25,0.395
6810736.5,0.538333333
71414.5,0.521666667
7049.5,0.575
291021.75,0.627
215892470,2.445666667
162138.5,0.55
750925,1.1
16807080.75,3.338666667
2245572.25,5.504347826
29270.75,2.74
303128.5,6.998
5976.75,6.985
15544300.75,1.324827586
4087790.5,2.272380952
21518905.25,1.996896552
54097.25,0.395714286
